sentences1,sentences2,Label
"Nos dias atuais, o rastreamento de cromossomopatias fetais vem sendo utilizado na avaliação do DNA fetal em amostra sangue periférico materno, indicado particularmente em situações de risco, a partir da 10a semana de gestação, que poderá identificar as síndromes de Down (trissomia do 21), Patau (trissomia do 13), Edwards (trissomia do 18) e alterações nos cromossomos sexuais (síndromes de Turner e de Klinefelter), além do sexo fetal.","O equilíbrio entre carboidratos, proteínas, gorduras, vitaminas, 
minerais e água é essencial para o desenvolvimento de um bebê 
saudável.Na falta desses nutrientes, o bebê pode nascer com baixo peso.",0.2
"Além disso, a amniocentese ou cordocentese, caso necessário, estaria indicada, além de exame ultrassonográfico criteriosamente solicitado e interpretado, que na maioria das vezes poderá tranquilizar a paciente quanto à normalidade estrutural do feto.","Por outro lado, quando ocorre ingestão de calorias em excesso, a mãe ganha peso além do aconselhável e podem ocorrer complicações.",0.2
"Quanto aos riscos de doenças associadas, aumenta principalmente a prevalência de diabetes e hipertensão, o que demandará acompanhamento mais intenso para reduzir os riscos dessas associações. No planejamento pré concepcional dessas mulheres, deve se investigar a ocorrência de tais doenças, objetivando sua compensação ou cura.Não cabe ao médico desencorajá las do intento da maternidade, e sim orientá las.",Ingerir suco de limão e sucos com gengibre.,0.2
"Genética: O aconselhamento genético deve ser feito em particular nos casos em que existirem casamentos consanguíneos, idade materna avançada, malformações em gestações anteriores; abortamento de repetição ou perdas gestacionais; contato com agentes mutagênicos ou teratogênicos, irradiações, história familiar, como alterações cromossômicas, malformação cardíaca, espinha bífida, atraso mental, doenças musculares hereditárias, hemoglobinopatias e outras indicações. Nesses casos, a avaliação pré concepcional deverá ser multidisciplinar, com a participação do geneticista.","Azia Fazer pequenas refeições, com intervalos de até 3 horas,
Evitar frituras, café, chá preto, chá mate, alimentos gordurosos e picantes.",0.2
"Tabaco, drogas, álcool e radiografias: Fumar, consumir drogas (lícitas e/ou ilícitas) 
ou álcool durante a gravidez nunca é aconselhável.","Sim, desde que você esteja realizando o pré natal e não apresente nenhuma 
complicação na gravidez.",0.2
"No planejamento da gestação, a mulher deve ser orientada a abandonar esses hábitos e vícios.","Se você tem dúvidas, na próxima consulta pergunte ao seu médico se você está liberada para realizar exercícios.",0.2
"Em relação ao consumo de álcool, obstetras do mundo inteiro vão da tolerância zero às doses sociais, e a 
dosagem permitida ainda não foi estabelecida.","A prática de exercício físico leve ou moderado durante a gravidez é segura tanto para 
a mãe quanto para o bebê.",0.2
"A paciente deve evitar ao máximo o uso de medicamentos sem indicação precisa, ficando atenta aos efeitos colaterais e teratogênicos durante a gravidez. Deve evitar também ser radiografada, passando por esse procedimento apenas quando imprescindível, protegendo os órgãos reprodutores e informando aos técnicos de radiologia que está querendo engravidar ou está grávida.","Se você já praticava exercício antes de engravidar e sua gestação está saudável, você 
pode continuar a fazer os exercícios, mas talvez precise fazer algumas adaptações, 
como diminuir o ritmo e/ou mudar alguns exercícios.",0.2
"Embora o fumo diminua a fertilidade, aumenta a incidência de crescimento fetal restrito, 
trabalho de parto prematuro, descolamento prematuro de placenta, síndrome da morte 
súbita, aumento das doenças na infância, aumento de problemas escolares e diminuição 
do coeficiente de inteligência, por isso é prudente que a mulher tente parar de fumar 
antes de engravidar.","Se você não praticava exercício, você pode começar a fazê lo durante a gravidez; nesse caso, é melhor começar depois do 3º mês (12 semanas) de gestação.",0.2
"O álcool pode levar a síndrome alcoólica fetal e deficiência mental. A dose limítrofe é de 28,35 g/álcool absoluto/dia, o que corresponde a 1 drinque/dia.",Comece aos poucos e aumente a duração dos exercícios gradualmente.,0.2
"A dose limítrofe é 
de 28,35 g/álcool absoluto/dia, o que corresponde a 1 drinque/dia.","É um período mágico em que médico e paciente transitam numa 
via de mão dupla, na qual ambos se observam mutuamente.",0.2
"Quanto às drogas ilícitas, a paciente deve ser orientada a interromper o uso ou ser esclarecida quanto aos 
efeitos deletérios para a mãe e o concepto.","O evoluir da gestação mimetiza manifestações clínicas de doenças, na 
decorrência das adaptações gravídicas do organismo materno.",0.2
"Em algumas situações especiais, como o uso de medicação psicotrópica, particularmente em pacientes epilépticas, devemos saber que a suspensão do medicamento pode levar a alta incidência de recidiva dos sintomas e alteração de hábitos que interfiram com a evolução da gravidez.Há também riscos na manutenção da gestação, levando a maior incidência de teratogenese, síndromes neonatais e sequelas comportamentais.
Tais situações envolvem riscos/benefícios, devendo ser discutidos individualmente.Peso: Em nosso meio, o peso pré gravídico ideal se situa entre 54 e 72 kg.","Hoje em dia, o desenvolvimento do concepto pode ser acompanhado 
de forma mais evidente e esclarecida, tornando a assistência pré 
natal um período de contínua avaliação das manifestações clínicas, 
dentre as quais a emoção está presente em cada momento.",0.2
Esses valores referem se ao fato de aproximadamente 60% do peso derivar do componente liquido.,"Em outras palavras, 
a atenção à mulher desde a preconcepção e também durante a 
gestação, valorizando preceitos básicos e de praticidade, próprias 
do período gravídico.",0.2
"Assim, o valor abaixo ou acima dos valores referidos interfere no volume sanguíneo circulante e, consequentemente, no aporte placentário de nutrientes a serem veiculados ao concepto.","Nesse contexto, aferição especial foi dedicada a aspectos 
de fisiologia e propedêutica, direcionados ao período gravídico, 
valorizando quadros clínicos, sua interpretação e conduta.",0.2
"Mulheres muito magras ou com excesso de peso são mais sujeitas a maior incidência de problemas durante a gestação, como, por exemplo, crescimento fetal restrito e pré eclâmpsia.","A saúde do binômio mãe/feto está fundamentada no 
planejamento familiar, na assistência pré natal, no parto e no puerpério.",0.2
A paciente deve ser orientada a evitar carnes cruas ou mal cozidas.,"A gravidez não é doença, contudo pode apresentar desvios de sua evolução normal, 
decorrentes de entidades a ela relacionadas ou ocorrer concomitantemente com doenças 
em geral.",0.2
"A avaliação do Índice de Massa Corpórea [IMC = peso (kg) / altura² (m2)] 
também é de extrema importância.","A Organização Mundial de Saúde (OMS) definiu que a proteção à maternidade tem como 
objetivo garantir a saúde das mulheres durante a gestação, o puerpério e o aleitamento, 
além de ensinar os cuidados dispensados às crianças.",0.2
"Quando esse quociente se situar entre 18,5 e 25, a mulher é considerada eutrófica; entre 25 e 29,9, com sobrepeso; acima de 30, obesa; e abaixo de 18,5, fora do peso ideal.","O número de gestantes que iniciam 
o pré natal é um dos parâmetros utilizados para avaliar a qualidade da assistência 
materno fetal.",0.2
"O baixo peso materno está associado a amenorreia, oligomenorreia, infertilidade, desnutrição, depressão, crescimento fetal restrito (CFR), 
baixo peso ao nascer, malformações congênitas e óbito fetal.","A assistência pré natal é um conjunto de medidas de natureza médica, social, psicológica 
e de cuidados gerais que visa propiciar à mulher gestante o desenvolvimento saudável 
da gravidez.",0.2
"Na literatura, é consenso que desnutrição, gravidez múltipla, anomalias cromossômicas, causas infecciosas, estados hipertensivos, diabetes não compensada, tabagismo, drogas, alcoolismo e altitude elevada são os principais fatores conhecidos na etiologia do CFR.O peso materno elevado aumenta o risco de malformações fetais, além de defeitos do tubo neural, hiperglicemia e obesidade na infância.
No componente materno, aumenta particularmente a incidência de pré eclâmpsia e diabetes gestacional.","A realização do pré natal representa papel fundamental em termos de prevenção e/ou detecção precoce de patologias, tanto maternas como fetais, permitindo o desenvolvimento saudável do feto e reduzindo os riscos para a gestante.",0.2
"Pacientes submetidas a tratamento antes da gestação com inibidores de apetite, gastroplastia (em obesidade mórbida) devem receber orientações específicas, além de suporte psicológico.","Para tanto, devem se levar em consideração tanto componentes maternos como do produto da 
concepção (feto e anexos).",0.2
"Em função do já exposto, é importante oferecer orientação nutricional pré concepcional no período gestacional e iniciar o uso de ácido fólico (5 mg/dia), com a finalidade de reduzir o risco de defeito do tubo (DTN).Também é importante orientar quanto à alimentação adequada.","A gravidez é um período de sobrecarga física e emocional, e corresponde a um trabalho braçal de 
intensidade média.",0.2
